date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:13	125102/125102	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202022%2016:50:14%20GMT	https://spruko.com/demo/dashplex/Dashplex/html/index.html	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/html/index.html	(from )
09:24:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2021%20May%202022%2008:15:07%20GMT	https://spruko.com/robots.txt		(from )
09:24:15	163873/163873	---M--	200	added ('OK')	text/css	date:Sun,%2010%20Oct%202021%2002:14:22%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/bootstrap/css/bootstrap.min.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:15	261407/261407	---M--	200	added ('OK')	text/css	date:Wed,%2023%20Feb%202022%2019:19:30%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:16	79489/79489	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Sep%202020%2019:21:40%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font-awesome/font-awesome.min.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:17	224401/224401	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Nov%202021%2016:50:16%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/plugin.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/plugin.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:17	290390/290390	---M--	200	added ('OK')	text/css	date:Mon,%2028%20Mar%202022%2016:08:06%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/css/transparent-style.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/css/transparent-style.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:18	60172/60172	---M--	200	added ('OK')	text/css	date:Sat,%2012%20Feb%202022%2019:12:10%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/css/skin-modes.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/css/skin-modes.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:19	21300/21300	---M--	200	added ('OK')	text/css	date:Wed,%2023%20Mar%202022%2021:13:58%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/css/colors/color.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/css/colors/color.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:19	12775/12775	---M--	200	added ('OK')	text/css	date:Fri,%2024%20Dec%202021%2016:54:00%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/switcher/css/switcher.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/switcher/css/switcher.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:19	253028/253028	---M--	200	added ('OK')	text/css	date:Mon,%2028%20Mar%202022%2016:06:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/css/dark-style.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/css/dark-style.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:19	8925/8925	---M--	200	added ('OK')	text/css	date:Wed,%2023%20Feb%202022%2019:21:10%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/switcher/demo.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/switcher/demo.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:20	18595/18595	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Jun%202021%2023:32:24%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/bootstrap/js/popper.min.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/bootstrap/js/popper.min.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:20	118227/118227	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Mar%202022%2022:42:54%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/jquery/jquery.min.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/jquery/jquery.min.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:21	59219/59219	---M--	200	added ('OK')	application/javascript	date:Sun,%2010%20Oct%202021%2002:14:22%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/bootstrap/js/bootstrap.min.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:21	67940/67940	---M--	200	added ('OK')	application/javascript	date:Mon,%2018%20Oct%202021%2015:39:06%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/select2/js/select2.min.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/select2/js/select2.min.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:22	86549/86549	---M--	200	added ('OK')	application/javascript	date:Mon,%2005%20Jul%202021%2015:33:50%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/datatable/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/datatable/js/jquery.dataTables.min.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:22	5723/5723	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20Jul%202021%2016:18:20%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/datatable/js/dataTables.bootstrap5.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/datatable/js/dataTables.bootstrap5.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:22	1988350/1988350	---M--	200	added ('OK')	text/css	date:Tue,%2029%20Mar%202022%2021:38:34%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/css/style.css	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/css/style.css	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:22	16849/16849	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Jun%202021%2017:39:46%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/datatable/dataTables.responsive.min.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/datatable/dataTables.responsive.min.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:23	41323/41323	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Mar%202022%2022:41:14%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:23	420/420	---M--	200	added ('OK')	application/javascript	date:Thu,%2024%20Mar%202022%2016:37:54%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/perfect-scrollbar/pscroll1.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/perfect-scrollbar/pscroll1.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:23	16544/16544	---M--	200	added ('OK')	application/javascript	date:Mon,%2028%20Mar%202022%2023:06:28%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/sidemenu/sidemenu.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/sidemenu/sidemenu.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:24	3639/3639	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Oct%202021%2019:17:04%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/sidebar/sidebar.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/sidebar/sidebar.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:24	3178/3178	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Feb%202022%2017:30:22%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/js/index.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/js/index.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:25	15369/15369	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20Dec%202021%2017:40:58%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/js/circle-progress.min.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/js/circle-progress.min.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:25	24078/24078	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Mar%202022%2021:29:24%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/js/themeColors.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/js/themeColors.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:25	1767/1767	---M--	200	added ('OK')	application/javascript	date:Sat,%2029%20Jan%202022%2019:03:46%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/js/sticky.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/js/sticky.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:25	984534/984534	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Dec%202021%2022:04:50%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/plugins/apexcharts/apexcharts.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/plugins/apexcharts/apexcharts.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:25	41098/41098	---M--	200	added ('OK')	application/javascript	date:Mon,%2028%20Mar%202022%2023:05:16%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/js/custom.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/js/custom.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:26	1161/1161	---M--	200	added ('OK')	application/javascript	date:Sat,%2027%20Nov%202021%2016:56:36%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/switcher/js/switcher.js	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/switcher/js/switcher.js	(from https://spruko.com/demo/dashplex/Dashplex/html/index.html)
09:24:27	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:10%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont3e6e.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:27	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:10%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfontd41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:27	77160/77160	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont3e6e.woff2	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:29	98024/98024	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont3e6e.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:29	165548/165548	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont3e6e.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:30	38384/38384	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Material-Design-Iconic-Font.woff2?v=2.2.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Material-Design-Iconic-Fontd1f1.woff2	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:30	50312/50312	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Material-Design-Iconic-Font.woff?v=2.2.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Material-Design-Iconic-Fontd1f1.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:30	99212/99212	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Material-Design-Iconic-Font.ttf?v=2.2.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Material-Design-Iconic-Fontd1f1.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:30	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify.eot?-fvbane	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify9f24.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:30	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2017:10:10%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/fontawesome-webfont3e6e.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:31	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themifyd41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:31	56108/56108	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify.woff?-fvbane	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify9f24.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:31	78584/78584	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify.ttf?-fvbane	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify9f24.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:32	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.eot?-i3a2kk	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons4c82.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:32	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify.svg?-fvbane	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/themify9f24.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:32	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Iconsd41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:32	54056/54056	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.ttf?-i3a2kk	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons4c82.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:33	30064/30064	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.woff2?-i3a2kk	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons4c82.woff2	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:33	81332/81332	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.woff?-i3a2kk	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons4c82.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:34	101984/101984	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/ionicons.eot?v=1.5.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/ioniconsaa26.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:34	238659/238659	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.svg?-i3a2kk	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/fonts/simple-line-icons/Simple-Line-Icons4c82.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:34	57276/57276	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/ionicons.woff?v=1.5.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/ioniconsaa26.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:35	164548/164548	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/ionicons.ttf?v=1.5.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/ioniconsaa26.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:35	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.eot	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:35	286345/286345	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/ionicons.svg?v=1.5.0	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/ioniconsaa26.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:35	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfontd41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:36	44720/44720	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.woff2	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.woff2	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:36	56468/56468	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.woff	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:36	99564/99564	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.ttf	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:37	184969/184969	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.svg	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/weathericons-regular-webfont.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:37	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.eot	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:37	59872/59872	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.woff	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.woff	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:38	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.eot?	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typiconsd41d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:38	99920/99920	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.ttf	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.ttf	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:38	186474/186474	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.svg	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/typicons.svg	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
09:24:39	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2017:10:12%20GMT	https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-stroke.eot?d7yf1v	C:/My%20Web%20Sites/A_world%20profile/spruko.com/demo/dashplex/Dashplex/assets/web-fonts/font/Pe-icon-7-strokebb1d.eot	(from https://spruko.com/demo/dashplex/Dashplex/assets/web-fonts/icons.css)
